索引id	宠物id	name	等级	升级增加属性id(spirit_attr的id)	进阶消耗id	阶数	被动技能槽位(共6个槽位)	进阶增加属性id(spirit_attr的id)
34014043	34014001	橙色河马	43	72043				
34014044	34014001	橙色河马	44	72044				
34014045	34014001	橙色河马	45	72045				
34014046	34014001	橙色河马	46	72046				
34014047	34014001	橙色河马	47	72047				
34014048	34014001	橙色河马	48	72048				
34014049	34014001	橙色河马	49	72049				
34014050	34014001	橙色河马	50	72050	9005	5		612005
34014051	34014001	橙色河马	51	72051				
34014052	34014001	橙色河马	52	72052				
34014053	34014001	橙色河马	53	72053				
34014054	34014001	橙色河马	54	72054				
34014055	34014001	橙色河马	55	72055				
34014056	34014001	橙色河马	56	72056				
34014057	34014001	橙色河马	57	72057				
34014058	34014001	橙色河马	58	72058				
34014059	34014001	橙色河马	59	72059				
34014060	34014001	橙色河马	60	72060	9006	6	4	612006
34014061	34014001	橙色河马	61	72061				
34014062	34014001	橙色河马	62	72062				
34014063	34014001	橙色河马	63	72063				
34014064	34014001	橙色河马	64	72064				
34014065	34014001	橙色河马	65	72065				
34014066	34014001	橙色河马	66	72066				
34014067	34014001	橙色河马	67	72067				
34014068	34014001	橙色河马	68	72068				
34014069	34014001	橙色河马	69	72069				
34014070	34014001	橙色河马	70	72070	9007	7		612007
34014071	34014001	橙色河马	71	72071				
34014072	34014001	橙色河马	72	72072				
34014073	34014001	橙色河马	73	72073				
34014074	34014001	橙色河马	74	72074				
34014075	34014001	橙色河马	75	72075				
34014076	34014001	橙色河马	76	72076				
34014077	34014001	橙色河马	77	72077				
34014078	34014001	橙色河马	78	72078				
34014079	34014001	橙色河马	79	72079				
34014080	34014001	橙色河马	80	72080	9008	8	5	612008
34014081	34014001	橙色河马	81	72081				
34014082	34014001	橙色河马	82	72082				
34014083	34014001	橙色河马	83	72083				
34014084	34014001	橙色河马	84	72084				
34014085	34014001	橙色河马	85	72085				
34014086	34014001	橙色河马	86	72086				
34014087	34014001	橙色河马	87	72087				
34014088	34014001	橙色河马	88	72088				
34014089	34014001	橙色河马	89	72089				
34014090	34014001	橙色河马	90	72090	9009	9		612009
34014091	34014001	橙色河马	91	72091				
34014092	34014001	橙色河马	92	72092				
34014093	34014001	橙色河马	93	72093				
34014094	34014001	橙色河马	94	72094				
34014095	34014001	橙色河马	95	72095				
34014096	34014001	橙色河马	96	72096				
34014097	34014001	橙色河马	97	72097				
34014098	34014001	橙色河马	98	72098				
34014099	34014001	橙色河马	99	72099				
34014100	34014001	橙色河马	100	72100	9010	10	6	612010
41012001	41012001	蓝色豪猪	1	61001			1	
41012002	41012001	蓝色豪猪	2	61002				
41012003	41012001	蓝色豪猪	3	61003				
41012004	41012001	蓝色豪猪	4	61004				
41012005	41012001	蓝色豪猪	5	61005				
41012006	41012001	蓝色豪猪	6	61006				
41012007	41012001	蓝色豪猪	7	61007				
41012008	41012001	蓝色豪猪	8	61008				
41012009	41012001	蓝色豪猪	9	61009				
41012010	41012001	蓝色豪猪	10	61010	9001	1		601001
41012011	41012001	蓝色豪猪	11	61011				
41012012	41012001	蓝色豪猪	12	61012				
41012013	41012001	蓝色豪猪	13	61013				
41012014	41012001	蓝色豪猪	14	61014				
41012015	41012001	蓝色豪猪	15	61015				
41012016	41012001	蓝色豪猪	16	61016				
41012017	41012001	蓝色豪猪	17	61017				
41012018	41012001	蓝色豪猪	18	61018				
41012019	41012001	蓝色豪猪	19	61019				
41012020	41012001	蓝色豪猪	20	61020	9002	2	2	601002
41012021	41012001	蓝色豪猪	21	61021				
41012022	41012001	蓝色豪猪	22	61022				
41012023	41012001	蓝色豪猪	23	61023				
41012024	41012001	蓝色豪猪	24	61024				
41012025	41012001	蓝色豪猪	25	61025				
41012026	41012001	蓝色豪猪	26	61026				
41012027	41012001	蓝色豪猪	27	61027				
41012028	41012001	蓝色豪猪	28	61028				
41012029	41012001	蓝色豪猪	29	61029				
41012030	41012001	蓝色豪猪	30	61030	9003	3		601003
41012031	41012001	蓝色豪猪	31	61031				
41012032	41012001	蓝色豪猪	32	61032				
41012033	41012001	蓝色豪猪	33	61033				
41012034	41012001	蓝色豪猪	34	61034				
41012035	41012001	蓝色豪猪	35	61035				
41012036	41012001	蓝色豪猪	36	61036				
41012037	41012001	蓝色豪猪	37	61037				
41012038	41012001	蓝色豪猪	38	61038				
41012039	41012001	蓝色豪猪	39	61039				
41012040	41012001	蓝色豪猪	40	61040	9004	4	3	601004
41012041	41012001	蓝色豪猪	41	61041				
41012042	41012001	蓝色豪猪	42	61042				
41012043	41012001	蓝色豪猪	43	61043				
41012044	41012001	蓝色豪猪	44	61044				
41012045	41012001	蓝色豪猪	45	61045				
41012046	41012001	蓝色豪猪	46	61046				
41012047	41012001	蓝色豪猪	47	61047				
41012048	41012001	蓝色豪猪	48	61048				
41012049	41012001	蓝色豪猪	49	61049				
41012050	41012001	蓝色豪猪	50	61050	9005	5		601005
41012051	41012001	蓝色豪猪	51	61051				
41012052	41012001	蓝色豪猪	52	61052				
41012053	41012001	蓝色豪猪	53	61053				
41012054	41012001	蓝色豪猪	54	61054				
41012055	41012001	蓝色豪猪	55	61055				
41012056	41012001	蓝色豪猪	56	61056				
41012057	41012001	蓝色豪猪	57	61057				
41012058	41012001	蓝色豪猪	58	61058				
41012059	41012001	蓝色豪猪	59	61059				
41012060	41012001	蓝色豪猪	60	61060	9006	6	4	601006
41012061	41012001	蓝色豪猪	61	61061				
41012062	41012001	蓝色豪猪	62	61062				
41012063	41012001	蓝色豪猪	63	61063				
41012064	41012001	蓝色豪猪	64	61064				
41012065	41012001	蓝色豪猪	65	61065				
41012066	41012001	蓝色豪猪	66	61066				
41012067	41012001	蓝色豪猪	67	61067				
41012068	41012001	蓝色豪猪	68	61068				
41012069	41012001	蓝色豪猪	69	61069				
41012070	41012001	蓝色豪猪	70	61070	9007	7		601007
41012071	41012001	蓝色豪猪	71	61071				
41012072	41012001	蓝色豪猪	72	61072				
41012073	41012001	蓝色豪猪	73	61073				
41012074	41012001	蓝色豪猪	74	61074				
41012075	41012001	蓝色豪猪	75	61075				
41012076	41012001	蓝色豪猪	76	61076				
41012077	41012001	蓝色豪猪	77	61077				
41012078	41012001	蓝色豪猪	78	61078				
41012079	41012001	蓝色豪猪	79	61079				
41012080	41012001	蓝色豪猪	80	61080	9008	8	5	601008
41012081	41012001	蓝色豪猪	81	61081				
41012082	41012001	蓝色豪猪	82	61082				
41012083	41012001	蓝色豪猪	83	61083				
41012084	41012001	蓝色豪猪	84	61084				
41012085	41012001	蓝色豪猪	85	61085				
41012086	41012001	蓝色豪猪	86	61086				
41012087	41012001	蓝色豪猪	87	61087				
41012088	41012001	蓝色豪猪	88	61088				
41012089	41012001	蓝色豪猪	89	61089				
41012090	41012001	蓝色豪猪	90	61090	9009	9		601009
41012091	41012001	蓝色豪猪	91	61091				
41012092	41012001	蓝色豪猪	92	61092				
41012093	41012001	蓝色豪猪	93	61093				
41012094	41012001	蓝色豪猪	94	61094				
41012095	41012001	蓝色豪猪	95	61095				
41012096	41012001	蓝色豪猪	96	61096				
41012097	41012001	蓝色豪猪	97	61097				
41012098	41012001	蓝色豪猪	98	61098				
41012099	41012001	蓝色豪猪	99	61099				
41012100	41012001	蓝色豪猪	100	61100	9010	10	6	601010
41013001	41013001	紫色豪猪	1	62001			1	
41013002	41013001	紫色豪猪	2	62002				
41013003	41013001	紫色豪猪	3	62003				
41013004	41013001	紫色豪猪	4	62004				
41013005	41013001	紫色豪猪	5	62005				
41013006	41013001	紫色豪猪	6	62006				
41013007	41013001	紫色豪猪	7	62007				
41013008	41013001	紫色豪猪	8	62008				
41013009	41013001	紫色豪猪	9	62009				
41013010	41013001	紫色豪猪	10	62010	9001	1		602001
41013011	41013001	紫色豪猪	11	62011				
41013012	41013001	紫色豪猪	12	62012				
41013013	41013001	紫色豪猪	13	62013				
41013014	41013001	紫色豪猪	14	62014				
41013015	41013001	紫色豪猪	15	62015				
41013016	41013001	紫色豪猪	16	62016				
41013017	41013001	紫色豪猪	17	62017				
41013018	41013001	紫色豪猪	18	62018				
41013019	41013001	紫色豪猪	19	62019				
41013020	41013001	紫色豪猪	20	62020	9002	2	2	602002
41013021	41013001	紫色豪猪	21	62021				
41013022	41013001	紫色豪猪	22	62022				
41013023	41013001	紫色豪猪	23	62023				
41013024	41013001	紫色豪猪	24	62024				
41013025	41013001	紫色豪猪	25	62025				
41013026	41013001	紫色豪猪	26	62026				
41013027	41013001	紫色豪猪	27	62027				
41013028	41013001	紫色豪猪	28	62028				
41013029	41013001	紫色豪猪	29	62029				
41013030	41013001	紫色豪猪	30	62030	9003	3		602003
41013031	41013001	紫色豪猪	31	62031				
41013032	41013001	紫色豪猪	32	62032				
41013033	41013001	紫色豪猪	33	62033				
41013034	41013001	紫色豪猪	34	62034				
41013035	41013001	紫色豪猪	35	62035				
41013036	41013001	紫色豪猪	36	62036				
41013037	41013001	紫色豪猪	37	62037				
41013038	41013001	紫色豪猪	38	62038				
41013039	41013001	紫色豪猪	39	62039				
41013040	41013001	紫色豪猪	40	62040	9004	4	3	602004
41013041	41013001	紫色豪猪	41	62041				
41013042	41013001	紫色豪猪	42	62042				
41013043	41013001	紫色豪猪	43	62043				
41013044	41013001	紫色豪猪	44	62044				
41013045	41013001	紫色豪猪	45	62045				
41013046	41013001	紫色豪猪	46	62046				
41013047	41013001	紫色豪猪	47	62047				
41013048	41013001	紫色豪猪	48	62048				
41013049	41013001	紫色豪猪	49	62049				
41013050	41013001	紫色豪猪	50	62050	9005	5		602005
41013051	41013001	紫色豪猪	51	62051				
41013052	41013001	紫色豪猪	52	62052				
41013053	41013001	紫色豪猪	53	62053				
41013054	41013001	紫色豪猪	54	62054				
41013055	41013001	紫色豪猪	55	62055				
41013056	41013001	紫色豪猪	56	62056				
41013057	41013001	紫色豪猪	57	62057				
41013058	41013001	紫色豪猪	58	62058				
41013059	41013001	紫色豪猪	59	62059				
41013060	41013001	紫色豪猪	60	62060	9006	6	4	602006
41013061	41013001	紫色豪猪	61	62061				
41013062	41013001	紫色豪猪	62	62062				
41013063	41013001	紫色豪猪	63	62063				
41013064	41013001	紫色豪猪	64	62064				
41013065	41013001	紫色豪猪	65	62065				
41013066	41013001	紫色豪猪	66	62066				
41013067	41013001	紫色豪猪	67	62067				
41013068	41013001	紫色豪猪	68	62068				
41013069	41013001	紫色豪猪	69	62069				
41013070	41013001	紫色豪猪	70	62070	9007	7		602007
41013071	41013001	紫色豪猪	71	62071				
41013072	41013001	紫色豪猪	72	62072				
41013073	41013001	紫色豪猪	73	62073				
41013074	41013001	紫色豪猪	74	62074				
41013075	41013001	紫色豪猪	75	62075				
41013076	41013001	紫色豪猪	76	62076				
41013077	41013001	紫色豪猪	77	62077				
41013078	41013001	紫色豪猪	78	62078				
41013079	41013001	紫色豪猪	79	62079				
41013080	41013001	紫色豪猪	80	62080	9008	8	5	602008
41013081	41013001	紫色豪猪	81	62081				
41013082	41013001	紫色豪猪	82	62082				
41013083	41013001	紫色豪猪	83	62083				
41013084	41013001	紫色豪猪	84	62084				
41013085	41013001	紫色豪猪	85	62085				
41013086	41013001	紫色豪猪	86	62086				
41013087	41013001	紫色豪猪	87	62087				
41013088	41013001	紫色豪猪	88	62088				
41013089	41013001	紫色豪猪	89	62089				
41013090	41013001	紫色豪猪	90	62090	9009	9		602009
41013091	41013001	紫色豪猪	91	62091				
41013092	41013001	紫色豪猪	92	62092				
41013093	41013001	紫色豪猪	93	62093				
41013094	41013001	紫色豪猪	94	62094				
41013095	41013001	紫色豪猪	95	62095				
41013096	41013001	紫色豪猪	96	62096				
41013097	41013001	紫色豪猪	97	62097				
41013098	41013001	紫色豪猪	98	62098				
41013099	41013001	紫色豪猪	99	62099				
41013100	41013001	紫色豪猪	100	62100	9010	10	6	602010
41014001	41014001	橙色豪猪	1	63001			1	
41014002	41014001	橙色豪猪	2	63002				
41014003	41014001	橙色豪猪	3	63003				
41014004	41014001	橙色豪猪	4	63004				
41014005	41014001	橙色豪猪	5	63005				
41014006	41014001	橙色豪猪	6	63006				
41014007	41014001	橙色豪猪	7	63007				
41014008	41014001	橙色豪猪	8	63008				
41014009	41014001	橙色豪猪	9	63009				
41014010	41014001	橙色豪猪	10	63010	9001	1		603001
41014011	41014001	橙色豪猪	11	63011				
41014012	41014001	橙色豪猪	12	63012				
41014013	41014001	橙色豪猪	13	63013				
41014014	41014001	橙色豪猪	14	63014				
41014015	41014001	橙色豪猪	15	63015				
41014016	41014001	橙色豪猪	16	63016				
41014017	41014001	橙色豪猪	17	63017				
41014018	41014001	橙色豪猪	18	63018				
41014019	41014001	橙色豪猪	19	63019				
41014020	41014001	橙色豪猪	20	63020	9002	2	2	603002
41014021	41014001	橙色豪猪	21	63021				
41014022	41014001	橙色豪猪	22	63022				
41014023	41014001	橙色豪猪	23	63023				
41014024	41014001	橙色豪猪	24	63024				
41014025	41014001	橙色豪猪	25	63025				
41014026	41014001	橙色豪猪	26	63026				
41014027	41014001	橙色豪猪	27	63027				
41014028	41014001	橙色豪猪	28	63028				
41014029	41014001	橙色豪猪	29	63029				
41014030	41014001	橙色豪猪	30	63030	9003	3		603003
41014031	41014001	橙色豪猪	31	63031				
41014032	41014001	橙色豪猪	32	63032				
41014033	41014001	橙色豪猪	33	63033				
41014034	41014001	橙色豪猪	34	63034				
41014035	41014001	橙色豪猪	35	63035				
41014036	41014001	橙色豪猪	36	63036				
41014037	41014001	橙色豪猪	37	63037				
41014038	41014001	橙色豪猪	38	63038				
41014039	41014001	橙色豪猪	39	63039				
41014040	41014001	橙色豪猪	40	63040	9004	4	3	603004
41014041	41014001	橙色豪猪	41	63041				
41014042	41014001	橙色豪猪	42	63042				
41014043	41014001	橙色豪猪	43	63043				
41014044	41014001	橙色豪猪	44	63044				
41014045	41014001	橙色豪猪	45	63045				
41014046	41014001	橙色豪猪	46	63046				
41014047	41014001	橙色豪猪	47	63047				
41014048	41014001	橙色豪猪	48	63048				
41014049	41014001	橙色豪猪	49	63049				
41014050	41014001	橙色豪猪	50	63050	9005	5		603005
41014051	41014001	橙色豪猪	51	63051				
41014052	41014001	橙色豪猪	52	63052				
41014053	41014001	橙色豪猪	53	63053				
41014054	41014001	橙色豪猪	54	63054				
41014055	41014001	橙色豪猪	55	63055				
41014056	41014001	橙色豪猪	56	63056				
41014057	41014001	橙色豪猪	57	63057				
41014058	41014001	橙色豪猪	58	63058				
41014059	41014001	橙色豪猪	59	63059				
41014060	41014001	橙色豪猪	60	63060	9006	6	4	603006
41014061	41014001	橙色豪猪	61	63061				
41014062	41014001	橙色豪猪	62	63062				
41014063	41014001	橙色豪猪	63	63063				
41014064	41014001	橙色豪猪	64	63064				
41014065	41014001	橙色豪猪	65	63065				
41014066	41014001	橙色豪猪	66	63066				
41014067	41014001	橙色豪猪	67	63067				
41014068	41014001	橙色豪猪	68	63068				
41014069	41014001	橙色豪猪	69	63069				
41014070	41014001	橙色豪猪	70	63070	9007	7		603007
41014071	41014001	橙色豪猪	71	63071				
41014072	41014001	橙色豪猪	72	63072				
41014073	41014001	橙色豪猪	73	63073				
41014074	41014001	橙色豪猪	74	63074				
41014075	41014001	橙色豪猪	75	63075				
41014076	41014001	橙色豪猪	76	63076				
41014077	41014001	橙色豪猪	77	63077				
41014078	41014001	橙色豪猪	78	63078				
41014079	41014001	橙色豪猪	79	63079				
41014080	41014001	橙色豪猪	80	63080	9008	8	5	603008
41014081	41014001	橙色豪猪	81	63081				
41014082	41014001	橙色豪猪	82	63082				
41014083	41014001	橙色豪猪	83	63083				
41014084	41014001	橙色豪猪	84	63084				
41014085	41014001	橙色豪猪	85	63085				
41014086	41014001	橙色豪猪	86	63086				
41014087	41014001	橙色豪猪	87	63087				
41014088	41014001	橙色豪猪	88	63088				
41014089	41014001	橙色豪猪	89	63089				
41014090	41014001	橙色豪猪	90	63090	9009	9		603009
41014091	41014001	橙色豪猪	91	63091				
41014092	41014001	橙色豪猪	92	63092				
41014093	41014001	橙色豪猪	93	63093				
41014094	41014001	橙色豪猪	94	63094				
41014095	41014001	橙色豪猪	95	63095				
41014096	41014001	橙色豪猪	96	63096				
41014097	41014001	橙色豪猪	97	63097				
41014098	41014001	橙色豪猪	98	63098				
41014099	41014001	橙色豪猪	99	63099				
41014100	41014001	橙色豪猪	100	63100	9010	10	6	603010
42012001	42012001	蓝色火凤凰	1	64001			1	
42012002	42012001	蓝色火凤凰	2	64002				
42012003	42012001	蓝色火凤凰	3	64003				
42012004	42012001	蓝色火凤凰	4	64004				
42012005	42012001	蓝色火凤凰	5	64005				
42012006	42012001	蓝色火凤凰	6	64006				
42012007	42012001	蓝色火凤凰	7	64007				
42012008	42012001	蓝色火凤凰	8	64008				
42012009	42012001	蓝色火凤凰	9	64009				
42012010	42012001	蓝色火凤凰	10	64010	9001	1		604001
42012011	42012001	蓝色火凤凰	11	64011				
42012012	42012001	蓝色火凤凰	12	64012				
42012013	42012001	蓝色火凤凰	13	64013				
42012014	42012001	蓝色火凤凰	14	64014				
42012015	42012001	蓝色火凤凰	15	64015				
42012016	42012001	蓝色火凤凰	16	64016				
42012017	42012001	蓝色火凤凰	17	64017				
42012018	42012001	蓝色火凤凰	18	64018				
42012019	42012001	蓝色火凤凰	19	64019				
42012020	42012001	蓝色火凤凰	20	64020	9002	2	2	604002
42012021	42012001	蓝色火凤凰	21	64021				
42012022	42012001	蓝色火凤凰	22	64022				
42012023	42012001	蓝色火凤凰	23	64023				
42012024	42012001	蓝色火凤凰	24	64024				
42012025	42012001	蓝色火凤凰	25	64025				
42012026	42012001	蓝色火凤凰	26	64026				
42012027	42012001	蓝色火凤凰	27	64027				
42012028	42012001	蓝色火凤凰	28	64028				
42012029	42012001	蓝色火凤凰	29	64029				
42012030	42012001	蓝色火凤凰	30	64030	9003	3		604003
42012031	42012001	蓝色火凤凰	31	64031				
42012032	42012001	蓝色火凤凰	32	64032				
42012033	42012001	蓝色火凤凰	33	64033				
42012034	42012001	蓝色火凤凰	34	64034				
42012035	42012001	蓝色火凤凰	35	64035				
42012036	42012001	蓝色火凤凰	36	64036				
42012037	42012001	蓝色火凤凰	37	64037				
42012038	42012001	蓝色火凤凰	38	64038				
42012039	42012001	蓝色火凤凰	39	64039				
42012040	42012001	蓝色火凤凰	40	64040	9004	4	3	604004
42012041	42012001	蓝色火凤凰	41	64041				
42012042	42012001	蓝色火凤凰	42	64042				
42012043	42012001	蓝色火凤凰	43	64043				
42012044	42012001	蓝色火凤凰	44	64044				
42012045	42012001	蓝色火凤凰	45	64045				
42012046	42012001	蓝色火凤凰	46	64046				
42012047	42012001	蓝色火凤凰	47	64047				
42012048	42012001	蓝色火凤凰	48	64048				
42012049	42012001	蓝色火凤凰	49	64049				
42012050	42012001	蓝色火凤凰	50	64050	9005	5		604005
42012051	42012001	蓝色火凤凰	51	64051				
42012052	42012001	蓝色火凤凰	52	64052				
42012053	42012001	蓝色火凤凰	53	64053				
42012054	42012001	蓝色火凤凰	54	64054				
42012055	42012001	蓝色火凤凰	55	64055				
42012056	42012001	蓝色火凤凰	56	64056				
42012057	42012001	蓝色火凤凰	57	64057				
42012058	42012001	蓝色火凤凰	58	64058				
42012059	42012001	蓝色火凤凰	59	64059				
42012060	42012001	蓝色火凤凰	60	64060	9006	6	4	604006
42012061	42012001	蓝色火凤凰	61	64061				
42012062	42012001	蓝色火凤凰	62	64062				
42012063	42012001	蓝色火凤凰	63	64063				
42012064	42012001	蓝色火凤凰	64	64064				
42012065	42012001	蓝色火凤凰	65	64065				
42012066	42012001	蓝色火凤凰	66	64066				
42012067	42012001	蓝色火凤凰	67	64067				
42012068	42012001	蓝色火凤凰	68	64068				
42012069	42012001	蓝色火凤凰	69	64069				
42012070	42012001	蓝色火凤凰	70	64070	9007	7		604007
42012071	42012001	蓝色火凤凰	71	64071				
42012072	42012001	蓝色火凤凰	72	64072				
42012073	42012001	蓝色火凤凰	73	64073				
42012074	42012001	蓝色火凤凰	74	64074				
42012075	42012001	蓝色火凤凰	75	64075				
42012076	42012001	蓝色火凤凰	76	64076				
42012077	42012001	蓝色火凤凰	77	64077				
42012078	42012001	蓝色火凤凰	78	64078				
42012079	42012001	蓝色火凤凰	79	64079				
42012080	42012001	蓝色火凤凰	80	64080	9008	8	5	604008
42012081	42012001	蓝色火凤凰	81	64081				
42012082	42012001	蓝色火凤凰	82	64082				
42012083	42012001	蓝色火凤凰	83	64083				
42012084	42012001	蓝色火凤凰	84	64084				
42012085	42012001	蓝色火凤凰	85	64085				
42012086	42012001	蓝色火凤凰	86	64086				
42012087	42012001	蓝色火凤凰	87	64087				
42012088	42012001	蓝色火凤凰	88	64088				
42012089	42012001	蓝色火凤凰	89	64089				
42012090	42012001	蓝色火凤凰	90	64090	9009	9		604009
42012091	42012001	蓝色火凤凰	91	64091				
42012092	42012001	蓝色火凤凰	92	64092				
42012093	42012001	蓝色火凤凰	93	64093				
42012094	42012001	蓝色火凤凰	94	64094				
42012095	42012001	蓝色火凤凰	95	64095				
42012096	42012001	蓝色火凤凰	96	64096				
42012097	42012001	蓝色火凤凰	97	64097				
42012098	42012001	蓝色火凤凰	98	64098				
42012099	42012001	蓝色火凤凰	99	64099				
42012100	42012001	蓝色火凤凰	100	64100	9010	10	6	604010
42013001	42013001	紫色火凤凰	1	65001			1	
42013002	42013001	紫色火凤凰	2	65002				
42013003	42013001	紫色火凤凰	3	65003				
42013004	42013001	紫色火凤凰	4	65004				
42013005	42013001	紫色火凤凰	5	65005				
42013006	42013001	紫色火凤凰	6	65006				
42013007	42013001	紫色火凤凰	7	65007				
42013008	42013001	紫色火凤凰	8	65008				
42013009	42013001	紫色火凤凰	9	65009				
42013010	42013001	紫色火凤凰	10	65010	9001	1		605001
42013011	42013001	紫色火凤凰	11	65011				
42013012	42013001	紫色火凤凰	12	65012				
42013013	42013001	紫色火凤凰	13	65013				
42013014	42013001	紫色火凤凰	14	65014				
42013015	42013001	紫色火凤凰	15	65015				
42013016	42013001	紫色火凤凰	16	65016				
42013017	42013001	紫色火凤凰	17	65017				
42013018	42013001	紫色火凤凰	18	65018				
42013019	42013001	紫色火凤凰	19	65019				
42013020	42013001	紫色火凤凰	20	65020	9002	2	2	605002
42013021	42013001	紫色火凤凰	21	65021				
42013022	42013001	紫色火凤凰	22	65022				
42013023	42013001	紫色火凤凰	23	65023				
42013024	42013001	紫色火凤凰	24	65024				
42013025	42013001	紫色火凤凰	25	65025				
42013026	42013001	紫色火凤凰	26	65026				
42013027	42013001	紫色火凤凰	27	65027				
42013028	42013001	紫色火凤凰	28	65028				
42013029	42013001	紫色火凤凰	29	65029				
42013030	42013001	紫色火凤凰	30	65030	9003	3		605003
42013031	42013001	紫色火凤凰	31	65031				
42013032	42013001	紫色火凤凰	32	65032				
42013033	42013001	紫色火凤凰	33	65033				
42013034	42013001	紫色火凤凰	34	65034				
42013035	42013001	紫色火凤凰	35	65035				
42013036	42013001	紫色火凤凰	36	65036				
42013037	42013001	紫色火凤凰	37	65037				
42013038	42013001	紫色火凤凰	38	65038				
42013039	42013001	紫色火凤凰	39	65039				
42013040	42013001	紫色火凤凰	40	65040	9004	4	3	605004
42013041	42013001	紫色火凤凰	41	65041				
42013042	42013001	紫色火凤凰	42	65042				
42013043	42013001	紫色火凤凰	43	65043				
42013044	42013001	紫色火凤凰	44	65044				
42013045	42013001	紫色火凤凰	45	65045				
42013046	42013001	紫色火凤凰	46	65046				
42013047	42013001	紫色火凤凰	47	65047				
42013048	42013001	紫色火凤凰	48	65048				
42013049	42013001	紫色火凤凰	49	65049				
42013050	42013001	紫色火凤凰	50	65050	9005	5		605005
42013051	42013001	紫色火凤凰	51	65051				
42013052	42013001	紫色火凤凰	52	65052				
42013053	42013001	紫色火凤凰	53	65053				
42013054	42013001	紫色火凤凰	54	65054				
42013055	42013001	紫色火凤凰	55	65055				
42013056	42013001	紫色火凤凰	56	65056				
42013057	42013001	紫色火凤凰	57	65057				
42013058	42013001	紫色火凤凰	58	65058				
42013059	42013001	紫色火凤凰	59	65059				
42013060	42013001	紫色火凤凰	60	65060	9006	6	4	605006
42013061	42013001	紫色火凤凰	61	65061				
42013062	42013001	紫色火凤凰	62	65062				
42013063	42013001	紫色火凤凰	63	65063				
42013064	42013001	紫色火凤凰	64	65064				
42013065	42013001	紫色火凤凰	65	65065				
42013066	42013001	紫色火凤凰	66	65066				
42013067	42013001	紫色火凤凰	67	65067				
42013068	42013001	紫色火凤凰	68	65068				
42013069	42013001	紫色火凤凰	69	65069				
42013070	42013001	紫色火凤凰	70	65070	9007	7		605007
42013071	42013001	紫色火凤凰	71	65071				
42013072	42013001	紫色火凤凰	72	65072				
42013073	42013001	紫色火凤凰	73	65073				
42013074	42013001	紫色火凤凰	74	65074				
42013075	42013001	紫色火凤凰	75	65075				
42013076	42013001	紫色火凤凰	76	65076				
42013077	42013001	紫色火凤凰	77	65077				
42013078	42013001	紫色火凤凰	78	65078				
42013079	42013001	紫色火凤凰	79	65079				
42013080	42013001	紫色火凤凰	80	65080	9008	8	5	605008
42013081	42013001	紫色火凤凰	81	65081				
42013082	42013001	紫色火凤凰	82	65082				
42013083	42013001	紫色火凤凰	83	65083				
42013084	42013001	紫色火凤凰	84	65084				
42013085	42013001	紫色火凤凰	85	65085				
42013086	42013001	紫色火凤凰	86	65086				
42013087	42013001	紫色火凤凰	87	65087				
42013088	42013001	紫色火凤凰	88	65088				
42013089	42013001	紫色火凤凰	89	65089				
42013090	42013001	紫色火凤凰	90	65090	9009	9		605009
42013091	42013001	紫色火凤凰	91	65091				
42013092	42013001	紫色火凤凰	92	65092				
42013093	42013001	紫色火凤凰	93	65093				
42013094	42013001	紫色火凤凰	94	65094				
42013095	42013001	紫色火凤凰	95	65095				
42013096	42013001	紫色火凤凰	96	65096				
42013097	42013001	紫色火凤凰	97	65097				
42013098	42013001	紫色火凤凰	98	65098				
42013099	42013001	紫色火凤凰	99	65099				
42013100	42013001	紫色火凤凰	100	65100	9010	10	6	605010
42014001	42014001	橙色火凤凰	1	66001			1	
42014002	42014001	橙色火凤凰	2	66002				
42014003	42014001	橙色火凤凰	3	66003				
42014004	42014001	橙色火凤凰	4	66004				
42014005	42014001	橙色火凤凰	5	66005				
42014006	42014001	橙色火凤凰	6	66006				
42014007	42014001	橙色火凤凰	7	66007				
42014008	42014001	橙色火凤凰	8	66008				
42014009	42014001	橙色火凤凰	9	66009				
42014010	42014001	橙色火凤凰	10	66010	9001	1		606001
42014011	42014001	橙色火凤凰	11	66011				
42014012	42014001	橙色火凤凰	12	66012				
42014013	42014001	橙色火凤凰	13	66013				
42014014	42014001	橙色火凤凰	14	66014				
42014015	42014001	橙色火凤凰	15	66015				
42014016	42014001	橙色火凤凰	16	66016				
42014017	42014001	橙色火凤凰	17	66017				
42014018	42014001	橙色火凤凰	18	66018				
42014019	42014001	橙色火凤凰	19	66019				
42014020	42014001	橙色火凤凰	20	66020	9002	2	2	606002
42014021	42014001	橙色火凤凰	21	66021				
42014022	42014001	橙色火凤凰	22	66022				
42014023	42014001	橙色火凤凰	23	66023				
42014024	42014001	橙色火凤凰	24	66024				
42014025	42014001	橙色火凤凰	25	66025				
42014026	42014001	橙色火凤凰	26	66026				
42014027	42014001	橙色火凤凰	27	66027				
42014028	42014001	橙色火凤凰	28	66028				
42014029	42014001	橙色火凤凰	29	66029				
42014030	42014001	橙色火凤凰	30	66030	9003	3		606003
42014031	42014001	橙色火凤凰	31	66031				
42014032	42014001	橙色火凤凰	32	66032				
42014033	42014001	橙色火凤凰	33	66033				
42014034	42014001	橙色火凤凰	34	66034				
42014035	42014001	橙色火凤凰	35	66035				
42014036	42014001	橙色火凤凰	36	66036				
42014037	42014001	橙色火凤凰	37	66037				
42014038	42014001	橙色火凤凰	38	66038				
