id（type*1000+num）（职业[1-10]：战士=1、法师=2、弓箭手=3、骑士=4,其余预留）]、(装备基础属性[11-20])、（宝石[21-29]、史诗宝石[30-50]）、(皇冠碎片[51-60]）、（宠物升级[61-80]、（公会BUFF科技[81-90])、(称号[90]）、(称号[91-99]）、(技能龙纹[250-450])，（宠物进阶[600])、（测试怪物[500]、副本机关[1000]、怪物[1001-2010]、剧情副本怪物[100-110]、守卫人鱼怪物[2010（待定）]、时空裂隙怪物[111-119]、120公会BOSS、怪物攻城[121-129]），套装[3000-5000]，装备强化[10000-49999])	client_name	力量	智力	敏捷	体质	暴击等级	韧性等级	攻击	防御	生命	能量	精准等级	招架等级	冰系攻击	火系攻击	雷系攻击	冰系防御	火系防御	雷系防御	攻击速度	破甲	无视伤害	伤害加深	伤害减免	体力	蓝	移动速度	跑动速度(格/10s）	吸血	反伤	霸体值	是否怪物属性(1怪物,其余不填，仅客户端程序需要）
10210071	战士头盔强化71	0	3550																													
10210072	战士头盔强化72	0	3630																													
10210073	战士头盔强化73	0	3710																													
10210074	战士头盔强化74	0	3790																													
10210075	战士头盔强化75	0	3870																													
10210076	战士头盔强化76	0	3950																													
10210077	战士头盔强化77	0	4030																													
10210078	战士头盔强化78	0	4110																													
10210079	战士头盔强化79	0	4190																													
10210080	战士头盔强化80	0	4270																													
10210081	战士头盔强化81	0	4350																													
10210082	战士头盔强化82	0	4450																													
10210083	战士头盔强化83	0	4550																													
10210084	战士头盔强化84	0	4650																													
10210085	战士头盔强化85	0	4750																													
10210086	战士头盔强化86	0	4850																													
10210087	战士头盔强化87	0	4950																													
10210088	战士头盔强化88	0	5050																													
10210089	战士头盔强化89	0	5150																													
10210090	战士头盔强化90	0	5250																													
10210091	战士头盔强化91	0	5350																													
10210092	战士头盔强化92	0	5450																													
10210093	战士头盔强化93	0	5550																													
10210094	战士头盔强化94	0	5650																													
10210095	战士头盔强化95	0	5750																													
10210096	战士头盔强化96	0	5850																													
10210097	战士头盔强化97	0	5950																													
10210098	战士头盔强化98	0	6050																													
10210099	战士头盔强化99	0	6150																													
10210100	战士头盔强化100	0	6250																													
10310000	战士衣服强化0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310001	战士衣服强化1	0			20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310002	战士衣服强化2	0			40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310003	战士衣服强化3	0			60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310004	战士衣服强化4	0			80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310005	战士衣服强化5	0			100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310006	战士衣服强化6	0			120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310007	战士衣服强化7	0			140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310008	战士衣服强化8	0			160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310009	战士衣服强化9	0			180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310010	战士衣服强化10	0			200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310011	战士衣服强化11	0			230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310012	战士衣服强化12	0			260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310013	战士衣服强化13	0			290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310014	战士衣服强化14	0			320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310015	战士衣服强化15	0			350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310016	战士衣服强化16	0			380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310017	战士衣服强化17	0			410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310018	战士衣服强化18	0			440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310019	战士衣服强化19	0			470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310020	战士衣服强化20	0			500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310021	战士衣服强化21	0			540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310022	战士衣服强化22	0			580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310023	战士衣服强化23	0			620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310024	战士衣服强化24	0			660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310025	战士衣服强化25	0			700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310026	战士衣服强化26	0			740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310027	战士衣服强化27	0			780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310028	战士衣服强化28	0			820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310029	战士衣服强化29	0			860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310030	战士衣服强化30	0			900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310031	战士衣服强化31	0			950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310032	战士衣服强化32	0			1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310033	战士衣服强化33	0			1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310034	战士衣服强化34	0			1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310035	战士衣服强化35	0			1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310036	战士衣服强化36	0			1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310037	战士衣服强化37	0			1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310038	战士衣服强化38	0			1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310039	战士衣服强化39	0			1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310040	战士衣服强化40	0			1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310041	战士衣服强化41	0			1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310042	战士衣服强化42	0			1510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310043	战士衣服强化43	0			1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310044	战士衣服强化44	0			1630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310045	战士衣服强化45	0			1690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310046	战士衣服强化46	0			1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310047	战士衣服强化47	0			1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310048	战士衣服强化48	0			1870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310049	战士衣服强化49	0			1930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310050	战士衣服强化50	0			1990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310051	战士衣服强化51	0			2050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310052	战士衣服强化52	0			2120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310053	战士衣服强化53	0			2190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310054	战士衣服强化54	0			2260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310055	战士衣服强化55	0			2330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10310056	战士衣服强化56	0			2400																											
10310057	战士衣服强化57	0			2470																											
10310058	战士衣服强化58	0			2540																											
10310059	战士衣服强化59	0			2610																											
10310060	战士衣服强化60	0			2680																											
10310061	战士衣服强化61	0			2750																											
10310062	战士衣服强化62	0			2830																											
10310063	战士衣服强化63	0			2910																											
10310064	战士衣服强化64	0			2990																											
10310065	战士衣服强化65	0			3070																											
10310066	战士衣服强化66	0			3150																											
10310067	战士衣服强化67	0			3230																											
10310068	战士衣服强化68	0			3310																											
10310069	战士衣服强化69	0			3390																											
10310070	战士衣服强化70	0			3470																											
10310071	战士衣服强化71	0			3550																											
10310072	战士衣服强化72	0			3630																											
10310073	战士衣服强化73	0			3710																											
10310074	战士衣服强化74	0			3790																											
10310075	战士衣服强化75	0			3870																											
10310076	战士衣服强化76	0			3950																											
10310077	战士衣服强化77	0			4030																											
10310078	战士衣服强化78	0			4110																											
10310079	战士衣服强化79	0			4190																											
10310080	战士衣服强化80	0			4270																											
10310081	战士衣服强化81	0			4350																											
10310082	战士衣服强化82	0			4450																											
10310083	战士衣服强化83	0			4550																											
10310084	战士衣服强化84	0			4650																											
10310085	战士衣服强化85	0			4750																											
10310086	战士衣服强化86	0			4850																											
10310087	战士衣服强化87	0			4950																											
10310088	战士衣服强化88	0			5050																											
10310089	战士衣服强化89	0			5150																											
10310090	战士衣服强化90	0			5250																											
10310091	战士衣服强化91	0			5350																											
10310092	战士衣服强化92	0			5450																											
10310093	战士衣服强化93	0			5550																											
10310094	战士衣服强化94	0			5650																											
10310095	战士衣服强化95	0			5750																											
10310096	战士衣服强化96	0			5850																											
10310097	战士衣服强化97	0			5950																											
10310098	战士衣服强化98	0			6050																											
10310099	战士衣服强化99	0			6150																											
10310100	战士衣服强化100	0			6250																											
10410000	战士腰带强化0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410001	战士腰带强化1	0		20		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410002	战士腰带强化2	0		40		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410003	战士腰带强化3	0		60		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410004	战士腰带强化4	0		80		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410005	战士腰带强化5	0		100		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410006	战士腰带强化6	0		120		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410007	战士腰带强化7	0		140		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410008	战士腰带强化8	0		160		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410009	战士腰带强化9	0		180		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410010	战士腰带强化10	0		200		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410011	战士腰带强化11	0		220		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410012	战士腰带强化12	0		240		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410013	战士腰带强化13	0		260		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410014	战士腰带强化14	0		280		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410015	战士腰带强化15	0		300		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410016	战士腰带强化16	0		320		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410017	战士腰带强化17	0		340		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410018	战士腰带强化18	0		360		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410019	战士腰带强化19	0		380		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410020	战士腰带强化20	0		400		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410021	战士腰带强化21	0		420		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410022	战士腰带强化22	0		440		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410023	战士腰带强化23	0		460		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410024	战士腰带强化24	0		480		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410025	战士腰带强化25	0		500		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410026	战士腰带强化26	0		520		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410027	战士腰带强化27	0		540		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410028	战士腰带强化28	0		560		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410029	战士腰带强化29	0		580		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410030	战士腰带强化30	0		600		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410031	战士腰带强化31	0		620		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410032	战士腰带强化32	0		640		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410033	战士腰带强化33	0		670		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410034	战士腰带强化34	0		700		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410035	战士腰带强化35	0		730		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410036	战士腰带强化36	0		760		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410037	战士腰带强化37	0		790		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410038	战士腰带强化38	0		820		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410039	战士腰带强化39	0		850		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410040	战士腰带强化40	0		880		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410041	战士腰带强化41	0		910		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410042	战士腰带强化42	0		940		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410043	战士腰带强化43	0		970		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410044	战士腰带强化44	0		1000		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410045	战士腰带强化45	0		1030		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410046	战士腰带强化46	0		1060		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410047	战士腰带强化47	0		1090		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410048	战士腰带强化48	0		1120		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410049	战士腰带强化49	0		1150		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410050	战士腰带强化50	0		1180		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410051	战士腰带强化51	0		1210		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410052	战士腰带强化52	0		1250		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410053	战士腰带强化53	0		1290		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410054	战士腰带强化54	0		1330		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410055	战士腰带强化55	0		1370		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10410056	战士腰带强化56	0		1410																												
10410057	战士腰带强化57	0		1450																												
10410058	战士腰带强化58	0		1490																												
10410059	战士腰带强化59	0		1530																												
10410060	战士腰带强化60	0		1570																												
10410061	战士腰带强化61	0		1610																												
10410062	战士腰带强化62	0		1660																												
10410063	战士腰带强化63	0		1710																												
10410064	战士腰带强化64	0		1760																												
10410065	战士腰带强化65	0		1810																												
10410066	战士腰带强化66	0		1860																												
10410067	战士腰带强化67	0		1910																												
10410068	战士腰带强化68	0		1960																												
10410069	战士腰带强化69	0		2010																												
10410070	战士腰带强化70	0		2060																												
10410071	战士腰带强化71	0		2110																												
10410072	战士腰带强化72	0		2160																												
10410073	战士腰带强化73	0		2210																												
10410074	战士腰带强化74	0		2260																												
10410075	战士腰带强化75	0		2310																												
10410076	战士腰带强化76	0		2360																												
10410077	战士腰带强化77	0		2410																												
10410078	战士腰带强化78	0		2460																												
10410079	战士腰带强化79	0		2510																												
10410080	战士腰带强化80	0		2560																												
10410081	战士腰带强化81	0		2610																												
10410082	战士腰带强化82	0		2670																												
10410083	战士腰带强化83	0		2730																												
10410084	战士腰带强化84	0		2790																												
10410085	战士腰带强化85	0		2850																												
10410086	战士腰带强化86	0		2910																												
10410087	战士腰带强化87	0		2970																												
10410088	战士腰带强化88	0		3030																												
10410089	战士腰带强化89	0		3090																												
10410090	战士腰带强化90	0		3150																												
10410091	战士腰带强化91	0		3210																												
10410092	战士腰带强化92	0		3270																												
10410093	战士腰带强化93	0		3330																												
10410094	战士腰带强化94	0		3390																												
10410095	战士腰带强化95	0		3450																												
10410096	战士腰带强化96	0		3510																												
10410097	战士腰带强化97	0		3570																												
10410098	战士腰带强化98	0		3630																												
10410099	战士腰带强化99	0		3690																												
10410100	战士腰带强化100	0		3750																												
10510000	战士裤子强化0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510001	战士裤子强化1	0			20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510002	战士裤子强化2	0			40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510003	战士裤子强化3	0			60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510004	战士裤子强化4	0			80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510005	战士裤子强化5	0			100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510006	战士裤子强化6	0			120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510007	战士裤子强化7	0			140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510008	战士裤子强化8	0			160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510009	战士裤子强化9	0			180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510010	战士裤子强化10	0			200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510011	战士裤子强化11	0			220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510012	战士裤子强化12	0			240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510013	战士裤子强化13	0			260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510014	战士裤子强化14	0			280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510015	战士裤子强化15	0			300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510016	战士裤子强化16	0			320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510017	战士裤子强化17	0			340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510018	战士裤子强化18	0			360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510019	战士裤子强化19	0			380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510020	战士裤子强化20	0			400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510021	战士裤子强化21	0			420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510022	战士裤子强化22	0			440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510023	战士裤子强化23	0			460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510024	战士裤子强化24	0			480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510025	战士裤子强化25	0			500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510026	战士裤子强化26	0			520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510027	战士裤子强化27	0			540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510028	战士裤子强化28	0			560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510029	战士裤子强化29	0			580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510030	战士裤子强化30	0			600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510031	战士裤子强化31	0			620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510032	战士裤子强化32	0			640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510033	战士裤子强化33	0			670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510034	战士裤子强化34	0			700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510035	战士裤子强化35	0			730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510036	战士裤子强化36	0			760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510037	战士裤子强化37	0			790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510038	战士裤子强化38	0			820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510039	战士裤子强化39	0			850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510040	战士裤子强化40	0			880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510041	战士裤子强化41	0			910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510042	战士裤子强化42	0			940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510043	战士裤子强化43	0			970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510044	战士裤子强化44	0			1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510045	战士裤子强化45	0			1030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510046	战士裤子强化46	0			1060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510047	战士裤子强化47	0			1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510048	战士裤子强化48	0			1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510049	战士裤子强化49	0			1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510050	战士裤子强化50	0			1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510051	战士裤子强化51	0			1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510052	战士裤子强化52	0			1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510053	战士裤子强化53	0			1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510054	战士裤子强化54	0			1330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510055	战士裤子强化55	0			1370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10510056	战士裤子强化56	0			1410																											
10510057	战士裤子强化57	0			1450																											
10510058	战士裤子强化58	0			1490																											
10510059	战士裤子强化59	0			1530																											
10510060	战士裤子强化60	0			1570																											
10510061	战士裤子强化61	0			1610																											
10510062	战士裤子强化62	0			1660																											
10510063	战士裤子强化63	0			1710																											
10510064	战士裤子强化64	0			1760																											
10510065	战士裤子强化65	0			1810																											
10510066	战士裤子强化66	0			1860																											
10510067	战士裤子强化67	0			1910																											
10510068	战士裤子强化68	0			1960																											
10510069	战士裤子强化69	0			2010																											
10510070	战士裤子强化70	0			2060																											
10510071	战士裤子强化71	0			2110																											
10510072	战士裤子强化72	0			2160																											
10510073	战士裤子强化73	0			2210																											
10510074	战士裤子强化74	0			2260																											
10510075	战士裤子强化75	0			2310																											
10510076	战士裤子强化76	0			2360																											
10510077	战士裤子强化77	0			2410																											
10510078	战士裤子强化78	0			2460																											
10510079	战士裤子强化79	0			2510																											
10510080	战士裤子强化80	0			2560																											
10510081	战士裤子强化81	0			2610																											
10510082	战士裤子强化82	0			2670																											
10510083	战士裤子强化83	0			2730																											
10510084	战士裤子强化84	0			2790																											
10510085	战士裤子强化85	0			2850																											
10510086	战士裤子强化86	0			2910																											
10510087	战士裤子强化87	0			2970																											
10510088	战士裤子强化88	0			3030																											
10510089	战士裤子强化89	0			3090																											
10510090	战士裤子强化90	0			3150																											
10510091	战士裤子强化91	0			3210																											
10510092	战士裤子强化92	0			3270																											
10510093	战士裤子强化93	0			3330																											
10510094	战士裤子强化94	0			3390																											
10510095	战士裤子强化95	0			3450																											
10510096	战士裤子强化96	0			3510																											
10510097	战士裤子强化97	0			3570																											
10510098	战士裤子强化98	0			3630																											
10510099	战士裤子强化99	0			3690																											
10510100	战士裤子强化100	0			3750																											
10610000	战士鞋子强化0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
